id	script	reading	english	gloss	gloss_reading	status	checks	note
h2p396	学校离我家不远。	Xué xiào lí wǒ jiā bù yuǎn.	The school isn't far from my home.	الْمَدْرَسَةُ لَيْسَتْ بَعِيدَةً عَنْ بَيْتِي.	Al-madrasatu laysat baʿīdatan ʿan baytī.	verified	claude-blind,claude-review	
h2p397	我们走路去吧。	Wǒ men zǒu lù qù ba.	Let's walk there.	لِنَذْهَبْ مَشْيًا.	Linadhhab mashyan.	verified	claude-blind,claude-review	
h2p398	我家旁边有个商店。	Wǒ jiā páng biān yǒu gè shāng diàn.	There's a shop next to my home.	بِجَانِبِ بَيْتِي مَتْجَرٌ.	Bijānibi baytī matjar.	verified	claude-blind,claude-review	
h2p399	你坐我旁边吧。	Nǐ zuò wǒ páng biān ba.	Sit next to me.	اِجْلِسْ بِجَانِبِي.	Ijlis bijānibī.	verified	claude-blind,claude-review	
h2p400	她是我们的新同学。	Tā shì wǒ men de xīn tóng xué.	She's our new classmate.	هِيَ زَمِيلَتُنَا الْجَدِيدَةُ.	Hiya zamīlatunā al-jadīda.	verified	claude-blind,claude-review	
h2p401	大家都来了吗？	Dà jiā dōu lái le ma?	Is everyone here?	هَلْ حَضَرَ الْجَمِيعُ؟	Hal ḥaḍara al-jamīʿ?	verified	claude-blind,claude-review	
h2p402	大家一起唱吧！	Dà jiā yì qǐ chàng ba!	Everyone, sing together!	لِنُغَنِّ جَمِيعًا!	Linughanni jamīʿan!	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p403	我给你打电话。	Wǒ gěi nǐ dǎ diàn huà.	I'll call you.	سَأَتَّصِلُ بِكَ.	Saʾattaṣilu bik.	verified	claude-blind,claude-review	
h2p404	我给你买了一个西瓜。	Wǒ gěi nǐ mǎi le yí gè xī guā.	I bought you a watermelon.	اِشْتَرَيْتُ لَكَ بَطِّيخَةً.	Ishtaraytu laka baṭṭīkha.	verified	claude-blind,claude-review	
h2p405	这是给你的。	Zhè shì gěi nǐ de.	This is for you.	هٰذَا لَكَ.	Hādhā lak.	verified	claude-blind,claude-review	
h2p406	我们去外面吃饭吧。	Wǒ men qù wài mian chī fàn ba.	Let's eat out.	لِنَأْكُلْ خَارِجَ الْبَيْتِ.	Linaʾkul khārija al-bayt.	verified	claude-blind,claude-review	
h2p407	你想吃米饭还是面条？	Nǐ xiǎng chī mǐ fàn hái shì miàn tiáo?	Do you want rice or noodles?	أَتُرِيدُ أَرُزًّا أَمْ نُودِلْزْ؟	Aturīdu aruzzan am nūdilz?	verified	claude-review,claude-adjudicated	settled by claude-review,claude-adjudicated: only change from the blind-read version is the pausal sukun the reviewer required
h2p408	鸡蛋很便宜。	Jī dàn hěn pián yi.	Eggs are cheap.	الْبَيْضُ رَخِيصٌ.	Al-bayḍu rakhīṣ.	verified	claude-blind,claude-review	
h2p409	茶比咖啡好喝。	Chá bǐ kā fēi hǎo hē.	Tea tastes better than coffee.	الشَّايُ أَلَذُّ مِنَ الْقَهْوَةِ.	Ash-shāyu aladhdhu mina al-qahwa.	verified	claude-blind,claude-review	
h2p410	西瓜是我最喜欢的水果。	Xī guā shì wǒ zuì xǐ huan de shuǐ guǒ.	Watermelon is my favourite fruit.	الْبَطِّيخُ فَاكِهَتِي الْمُفَضَّلَةُ.	Al-baṭṭīkhu fākihatī al-mufaḍḍala.	verified	claude-blind,claude-review	
h2p411	你吃过羊肉吗？	Nǐ chī guo yáng ròu ma?	Have you ever eaten lamb?	هَلْ أَكَلْتَ لَحْمَ الْغَنَمِ مِنْ قَبْلُ؟	Hal akalta laḥma al-ghanami min qabl?	verified	claude-blind,claude-review	
h2p412	我没去过北京。	Wǒ méi qù guo běi jīng.	I've never been to Beijing.	لَمْ أَذْهَبْ إِلَى بِكِينَ أَبَدًا.	Lam adhhab ilā bikīna abadan.	verified	claude-blind,claude-review	
h2p413	今天是几月几日？	Jīn tiān shì jǐ yuè jǐ rì?	What's the date today?	مَا هُوَ تَارِيخُ الْيَوْمِ؟	Mā huwa tārīkhu al-yawm?	verified	claude-blind,claude-review	
h2p414	一年有三百六十五天。	Yì nián yǒu sān bǎi liù shí wǔ tiān.	A year has three hundred and sixty-five days.	فِي السَّنَةِ ثَلَاثُمِئَةٍ وَخَمْسَةٌ وَسِتُّونَ يَوْمًا.	Fī as-sanati thalāthumiʾatin wakhamsatun wasittūna yawman.	verified	claude-blind,claude-review	
h2p415	我有一千个问题！	Wǒ yǒu yì qiān gè wèn tí!	I have a thousand questions!	عِنْدِي أَلْفُ سُؤَالٍ!	ʿIndī alfu suʾāl!	verified	claude-blind,claude-review	
h2p416	我们两个人一起去。	Wǒ men liǎng gè rén yì qǐ qù.	The two of us will go together.	سَنَذْهَبُ كِلَانَا مَعًا.	Sanadhhabu kilānā maʿan.	verified	claude-blind,claude-review	
h2p417	那个男人是谁？	Nà ge nán rén shì shéi?	Who is that man?	مَنْ ذٰلِكَ الرَّجُلُ؟	Man dhālika ar-rajul?	verified	claude-blind,claude-review	
h2p418	您请坐。	Nín qǐng zuò.	Please have a seat.	تَفَضَّلْ بِالْجُلُوسِ.	Tafaḍḍal bi-l-julūs.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h2p419	您想喝什么？	Nín xiǎng hē shén me?	What would you like to drink?	مَاذَا تُرِيدُ أَنْ تَشْرَبَ؟	Mādhā turīdu an tashrab?	verified	claude-blind,claude-review	
h2p420	它在哪儿？	Tā zài nǎr?	Where is it?	أَيْنَ هُوَ؟	Ayna huwa?	verified	claude-blind,claude-review	
h2p421	我喜欢它。	Wǒ xǐ huan tā.	I like it.	أُحِبُّهُ.	Uḥibbuh.	verified	claude-blind,claude-review	
h2p422	别看！	Bié kàn!	Don't look!	لَا تَنْظُرْ!	Lā tanẓur!	verified	claude-blind,claude-review	
h2p423	你真的要走吗？	Nǐ zhēn de yào zǒu ma?	Are you really leaving?	هَلْ سَتَذْهَبُ حَقًّا؟	Hal satadhhabu ḥaqqan?	verified	claude-blind,claude-review	
h2p424	我真的不知道。	Wǒ zhēn de bù zhī dào.	I really don't know.	لَا أَعْرِفُ حَقًّا.	Lā aʿrifu ḥaqqan.	verified	claude-blind,claude-review	
h2p425	这个真大！	Zhè ge zhēn dà!	This is really big!	هٰذَا كَبِيرٌ حَقًّا!	Hādhā kabīrun ḥaqqan!	verified	claude-blind,claude-review	
h2p426	你真高！	Nǐ zhēn gāo!	You're really tall!	أَنْتَ طَوِيلٌ حَقًّا!	Anta ṭawīlun ḥaqqan!	verified	claude-blind,claude-review	
h2p427	今天真冷！	Jīn tiān zhēn lěng!	It's really cold today!	الْجَوُّ بَارِدٌ جِدًّا الْيَوْمَ!	Al-jawwu bāridun jiddan al-yawm!	verified	claude-blind,claude-review	
h2p428	你是我最好的朋友。	Nǐ shì wǒ zuì hǎo de péng you.	You're my best friend.	أَنْتَ أَفْضَلُ صَدِيقٍ لِي.	Anta afḍalu ṣadīqin lī.	verified	claude-blind,claude-review	
h2p429	我最不喜欢考试。	Wǒ zuì bù xǐ huan kǎo shì.	I like exams least of all.	أَقَلُّ مَا أُحِبُّهُ هُوَ الِامْتِحَانَاتُ.	Aqallu mā uḥibbuhu huwa al-imtiḥānāt.	verified	claude-blind,claude-review	
h2p430	我准备了很多吃的。	Wǒ zhǔn bèi le hěn duō chī de.	I've prepared lots of food.	حَضَّرْتُ كَثِيرًا مِنَ الطَّعَامِ.	Ḥaḍḍartu kathīran mina aṭ-ṭaʿām.	verified	claude-blind,claude-review	
h2p431	我希望能去中国。	Wǒ xī wàng néng qù zhōng guó.	I hope I can go to China.	أَتَمَنَّى أَنْ أَسْتَطِيعَ الذَّهَابَ إِلَى الصِّينِ.	Atamannā an astaṭīʿa adh-dhahāba ilā aṣ-ṣīn.	verified	claude-blind,claude-review	
h2p432	他可能不来了。	Tā kě néng bù lái le.	He might not come.	رُبَّمَا لَا يَأْتِي.	Rubbamā lā yaʾtī.	verified	claude-blind,claude-review	
h2p433	我可能错了。	Wǒ kě néng cuò le.	I might be wrong.	رُبَّمَا أَكُونُ مُخْطِئًا.	Rubbamā akūnu mukhṭiʾan.	verified	claude-blind,claude-review	
h2p434	我已经知道了。	Wǒ yǐ jīng zhī dào le.	I already know.	أَعْرِفُ ذٰلِكَ بِالْفِعْلِ.	Aʿrifu dhālika bi-l-fiʿl.	verified	claude-blind,claude-review	
h2p435	已经十点了！	Yǐ jīng shí diǎn le!	It's already ten o'clock!	السَّاعَةُ الْعَاشِرَةُ بِالْفِعْلِ!	As-sāʿatu al-ʿāshiratu bi-l-fiʿl!	verified	claude-blind,claude-review	
h2p436	你在等谁？	Nǐ zài děng shéi?	Who are you waiting for?	مَنْ تَنْتَظِرُ؟	Man tantaẓir?	verified	claude-blind,claude-review	
h2p437	你等我一下。	Nǐ děng wǒ yí xià.	Wait for me a moment.	اِنْتَظِرْنِي لَحْظَةً.	Intaẓirnī laḥẓa.	verified	claude-blind,claude-review	
h2p438	他在找你。	Tā zài zhǎo nǐ.	He's looking for you.	هُوَ يَبْحَثُ عَنْكَ.	Huwa yabḥathu ʿank.	verified	claude-blind,claude-review	
h2p439	我找到了！	Wǒ zhǎo dào le!	I found it!	وَجَدْتُهُ!	Wajadtuh!	verified	claude-blind,claude-review	
h2p440	你找什么？	Nǐ zhǎo shén me?	What are you looking for?	مَاذَا تَبْحَثُ عَنْهُ؟	Mādhā tabḥathu ʿanh?	verified	claude-blind,claude-review	
h2p441	这儿的东西都很便宜。	Zhèr de dōng xi dōu hěn pián yi.	Everything here is cheap.	كُلُّ الْأَشْيَاءِ هُنَا رَخِيصَةٌ.	Kullu al-ʾashyāʾi hunā rakhīṣa.	verified	claude-blind,claude-review	
h2p442	西瓜怎么卖？	Xī guā zěn me mài?	How much is the watermelon?	بِكَمِ الْبَطِّيخُ؟	Bikami al-baṭṭīkh?	verified	claude-blind,claude-review	
h2p443	这个卖完了。	Zhè ge mài wán le.	This is sold out.	نَفِدَ هٰذَا الصِّنْفُ.	Nafida hādhā aṣ-ṣinf.	verified	claude-blind,claude-review	
h2p444	你会打篮球吗？	Nǐ huì dǎ lán qiú ma?	Can you play basketball?	هَلْ تُجِيدُ لَعِبَ كُرَةِ السَّلَّةِ؟	Hal tujīdu laʿiba kurati as-salla?	verified	claude-blind,claude-review	
h2p445	我不会跳舞。	Wǒ bú huì tiào wǔ.	I can't dance.	لَا أُجِيدُ الرَّقْصَ.	Lā ujīdu ar-raqṣ.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h2p446	我身体很好。	Wǒ shēn tǐ hěn hǎo.	I'm in good health.	صِحَّتِي جَيِّدَةٌ.	Ṣiḥḥatī jayyida.	verified	claude-blind,claude-review	
h2p447	你要多运动。	Nǐ yào duō yùn dòng.	You should exercise more.	يَنْبَغِي أَنْ تُمَارِسَ الرِّيَاضَةَ أَكْثَرَ.	Yanbaghī an tumārisa ar-riyāḍata akthar.	verified	claude-blind,claude-review	
h2p448	跑步很累。	Pǎo bù hěn lèi.	Running is tiring.	الْجَرْيُ مُتْعِبٌ.	Al-jaryu mutʿib.	verified	claude-blind,claude-review	
h2p449	游泳很有意思。	Yóu yǒng hěn yǒu yì si.	Swimming is fun.	السِّبَاحَةُ مُمْتِعَةٌ.	As-sibāḥatu mumtiʿa.	verified	claude-blind,claude-review	
