id	script	reading	english	gloss	gloss_reading	status	checks	note
h3p290	外面下雨了，你带伞了吗？	Wài mian xià yǔ le, nǐ dài sǎn le ma?	It's raining out. Did you bring an umbrella?	السَّمَاءُ تُمْطِرُ فِي الْخَارِجِ، هَلْ أَخَذْتَ مِظَلَّةً؟	As-samāʾu tumṭiru fī al-khārij, hal akhadhta miẓalla?	verified	claude-blind,claude-review	
h3p291	那把伞是谁的？	Nà bǎ sǎn shì shéi de?	Whose umbrella is that?	لِمَنْ تِلْكَ الْمِظَلَّةُ؟	Liman tilka al-miẓalla?	verified	claude-blind,claude-review	
h3p292	你在上网吗？	Nǐ zài shàng wǎng ma?	Are you online?	هَلْ أَنْتَ عَلَى الْإِنْتَرْنِتِ؟	Hal anta ʿalā al-ʾintarnit?	verified	claude-blind,claude-review	
h3p293	你又上网了，不和我玩吗？	Nǐ yòu shàng wǎng le, bù hé wǒ wán ma?	You're online again. Aren't you going to play with me?	أَنْتَ عَلَى الْإِنْتَرْنِتِ مِنْ جَدِيدٍ، أَلَنْ تَلْعَبَ مَعِي؟	Anta ʿalā al-ʾintarniti min jadīd, alan talʿaba maʿī?	verified	claude-blind,claude-review	
h3p294	你别生气，我不是故意的。	Nǐ bié shēng qì, wǒ bú shì gù yì de.	Don't be angry. I didn't mean to.	لَا تَغْضَبْ، لَمْ أَقْصِدْ ذٰلِكَ.	Lā taghḍab, lam aqṣid dhālik.	verified	claude-blind,claude-review	
h3p295	我生气了！你为什么把我放下？	Wǒ shēng qì le! Nǐ wèi shén me bǎ wǒ fàng xià?	I'm angry! Why did you put me down?	أَنَا غَاضِبٌ! لِمَاذَا وَضَعْتَنِي عَلَى الْأَرْضِ؟	Anā ghāḍib! Limādhā waḍaʿtanī ʿalā al-ʾarḍ?	verified	claude-blind,claude-review	
h3p296	外面有很大的声音，我有点儿怕。	Wài mian yǒu hěn dà de shēng yīn, wǒ yǒu diǎnr pà.	There's a loud noise outside. I'm a little scared.	هُنَاكَ صَوْتٌ عَالٍ فِي الْخَارِجِ، أَنَا خَائِفٌ قَلِيلًا.	Hunāka ṣawtun ʿālin fī al-khārij, anā khāʾifun qalīlan.	verified	claude-blind,claude-review	
h3p297	你的声音真好听。	Nǐ de shēng yīn zhēn hǎo tīng.	Your voice is really nice.	صَوْتُكَ جَمِيلٌ حَقًّا.	Ṣawtuka jamīlun ḥaqqan.	verified	claude-blind,claude-review	
h3p298	这个世界真大啊！	Zhè ge shì jiè zhēn dà a!	This world is so big!	مَا أَكْبَرَ هٰذَا الْعَالَمَ!	Mā akbara hādhā al-ʿālam!	verified	claude-blind,claude-review	
h3p299	我想看看外面的世界。	Wǒ xiǎng kàn kan wài mian de shì jiè.	I want to see the world outside.	أُرِيدُ أَنْ أَرَى الْعَالَمَ فِي الْخَارِجِ.	Urīdu an arā al-ʿālama fī al-khārij.	verified	claude-blind,claude-review	
h3p300	我想试一试，可以吗？	Wǒ xiǎng shì yi shì, kě yǐ ma?	I'd like to give it a try. May I?	أُرِيدُ أَنْ أُجَرِّبَ، هَلْ يُمْكِنُ؟	Urīdu an ujarrib, hal yumkin?	verified	claude-blind,claude-review	
h3p301	这个我能试吗？	Zhè ge wǒ néng shì ma?	Can I try this?	هَلْ يُمْكِنُنِي أَنْ أُجَرِّبَ هٰذَا؟	Hal yumkinunī an ujarriba hādhā?	verified	claude-blind,claude-review	
h3p302	你最近是不是瘦了？	Nǐ zuì jìn shì bu shì shòu le?	Have you lost weight lately?	هَلْ نَقَصَ وَزْنُكَ مُؤَخَّرًا؟	Hal naqaṣa waznuka muʾakhkharan?	verified	claude-blind,claude-review	
h3p303	叔叔今天来看你了吗？	Shū shu jīn tiān lái kàn nǐ le ma?	Did your uncle come to see you today?	هَلْ زَارَكَ عَمُّكَ الْيَوْمَ؟	Hal zāraka ʿammuka al-yawm?	verified	claude-blind,claude-review	
h3p305	这里好舒服，我想睡了。	Zhè lǐ hǎo shū fu, wǒ xiǎng shuì le.	It's so comfortable here. I feel sleepy.	الْمَكَانُ هُنَا مُرِيحٌ جِدًّا، أَشْعُرُ بِالنُّعَاسِ.	Al-makānu hunā murīḥun jiddan, ashʿuru bi-n-nuʿās.	verified	claude-blind,claude-review	
h3p306	这么高的树，我上不去。	Zhè me gāo de shù, wǒ shàng bú qù.	I can't climb a tree that tall.	لَا أَسْتَطِيعُ تَسَلُّقَ شَجَرَةٍ بِهٰذَا الطُّولِ.	Lā astaṭīʿu tasalluqa shajaratin bihādhā aṭ-ṭūl.	verified	claude-blind,claude-review	
h3p307	树下面有很多小鸟。	Shù xià mian yǒu hěn duō xiǎo niǎo.	There are lots of little birds under the tree.	تَحْتَ الشَّجَرَةِ عَصَافِيرُ كَثِيرَةٌ.	Taḥta ash-shajarati ʿaṣāfīru kathīra.	verified	claude-blind,claude-review	
h3p308	你喜欢数学吗？我不太喜欢。	Nǐ xǐ huan shù xué ma? Wǒ bú tài xǐ huan.	Do you like maths? I don't really.	هَلْ تُحِبُّ الرِّيَاضِيَّاتِ؟ لَا أُحِبُّهَا كَثِيرًا.	Hal tuḥibbu ar-riyāḍiyyāt? Lā uḥibbuhā kathīran.	verified	claude-blind,claude-review	
h3p309	我不会做数学题。	Wǒ bú huì zuò shù xué tí.	I can't do maths problems.	لَا أَعْرِفُ حَلَّ مَسَائِلِ الرِّيَاضِيَّاتِ.	Lā aʿrifu ḥalla masāʾili ar-riyāḍiyyāt.	verified	claude-blind,claude-review	
h3p310	你刷牙了吗？	Nǐ shuā yá le ma?	Did you brush your teeth?	هَلْ غَسَلْتَ أَسْنَانَكَ؟	Hal ghasalta asnānak?	verified	claude-blind,claude-review	
h3p311	我今天还没刷牙。	Wǒ jīn tiān hái méi shuā yá.	I haven't brushed my teeth yet today.	لَمْ أَغْسِلْ أَسْنَانِي الْيَوْمَ بَعْدُ.	Lam aghsil asnānī al-yawma baʿd.	verified	claude-blind,claude-review	
h3p312	你有两双新鞋，真好！	Nǐ yǒu liǎng shuāng xīn xié, zhēn hǎo!	You have two new pairs of shoes. How nice!	عِنْدَكَ زَوْجَانِ مِنَ الْأَحْذِيَةِ الْجَدِيدَةِ، رَائِعٌ!	ʿIndaka zawjāni mina al-ʾaḥdhiyati al-jadīda, rāʾiʿ!	verified	claude-blind,claude-review	
h3p313	我的水平还不高，要多练习。	Wǒ de shuǐ píng hái bù gāo, yào duō liàn xí.	My level isn't high yet. I need to practise more.	لَمْ أَصِلْ إِلَى مُسْتَوًى عَالٍ بَعْدُ، عَلَيَّ أَنْ أَتَدَرَّبَ أَكْثَرَ.	Lam aṣil ilā mustawan ʿālin baʿd, ʿalayya an atadarraba akthar.	verified	claude-blind,claude-review	
h3p314	那位司机开车很快。	Nà wèi sī jī kāi chē hěn kuài.	That driver drives fast.	ذٰلِكَ السَّائِقُ يَقُودُ بِسُرْعَةٍ.	Dhālika as-sāʾiqu yaqūdu bisurʿa.	verified	claude-blind,claude-review	
h3p315	太阳出来了，好热！	Tài yáng chū lái le, hǎo rè!	The sun is out. So hot!	خَرَجَتِ الشَّمْسُ، الْجَوُّ حَارٌّ جِدًّا!	Kharajati ash-shams, al-jawwu ḥārrun jiddan!	verified	claude-blind,claude-review	
h3p316	我喜欢在太阳下睡觉。	Wǒ xǐ huan zài tài yáng xià shuì jiào.	I like sleeping in the sun.	أُحِبُّ أَنْ أَنَامَ تَحْتَ الشَّمْسِ.	Uḥibbu an anāma taḥta ash-shams.	verified	claude-blind,claude-review	
h3p317	今天特别开心！	Jīn tiān tè bié kāi xīn!	I'm especially happy today!	أَنَا سَعِيدٌ جِدًّا الْيَوْمَ!	Anā saʿīdun jiddan al-yawm!	verified	claude-blind,claude-review	
h3p318	我特别想吃面条。	Wǒ tè bié xiǎng chī miàn tiáo.	I really want some noodles.	أُرِيدُ أَنْ آكُلَ نُودِلْزَ كَثِيرًا.	Urīdu an ākula nūdilza kathīran.	verified	claude-blind,claude-review	
h3p319	你今天特别好看。	Nǐ jīn tiān tè bié hǎo kàn.	You look extra nice today.	تَبْدُو جَمِيلًا جِدًّا الْيَوْمَ.	Tabdū jamīlan jiddan al-yawm.	verified	claude-blind,claude-review	
h3p320	我的头有点儿疼。	Wǒ de tóu yǒu diǎnr téng.	My head hurts a little.	رَأْسِي يُؤْلِمُنِي قَلِيلًا.	Raʾsī yuʾlimunī qalīlan.	verified	claude-blind,claude-review	
h3p321	别放手！我会疼的！	Bié fàng shǒu! Wǒ huì téng de!	Don't let go! It'll hurt!	لَا تُفْلِتْنِي! سَأَتَأَلَّمُ!	Lā tuflitnī! Saʾataʾallam!	verified	claude-blind,claude-review	
h3p322	你想提高汉语水平吗？	Nǐ xiǎng tí gāo hàn yǔ shuǐ píng ma?	Do you want to improve your Chinese?	هَلْ تُرِيدُ أَنْ تُحَسِّنَ لُغَتَكَ الصِّينِيَّةَ؟	Hal turīdu an tuḥassina lughataka aṣ-ṣīniyya?	verified	claude-blind,claude-review	
h3p323	我想提高我的水平。	Wǒ xiǎng tí gāo wǒ de shuǐ píng.	I want to improve my level.	أُرِيدُ أَنْ أَتَحَسَّنَ.	Urīdu an ataḥassan.	verified	claude-blind,claude-review	
h3p324	你喜欢上体育课吗？	Nǐ xǐ huan shàng tǐ yù kè ma?	Do you like PE class?	هَلْ تُحِبُّ حِصَّةَ الرِّيَاضَةِ؟	Hal tuḥibbu ḥiṣṣata ar-riyāḍa?	verified	claude-blind,claude-review	
h3p325	你喜欢体育吗？我们一起运动吧。	Nǐ xǐ huan tǐ yù ma? Wǒ men yì qǐ yùn dòng ba.	Do you like sports? Let us exercise together.	هَلْ تُحِبُّ الرِّيَاضَةَ؟ لِنَتَمَرَّنْ مَعًا.	Hal tuḥibbu ar-riyāḍa? Linatamarran maʿan.	verified	claude-blind,claude-review	
h3p326	这个苹果真甜！	Zhè ge píng guǒ zhēn tián!	This apple is so sweet!	هٰذِهِ التُّفَّاحَةُ حُلْوَةٌ جِدًّا!	Hādhihi at-tuffāḥatu ḥulwatun jiddan!	verified	claude-blind,claude-review	
h3p327	好甜啊，我还想吃！	Hǎo tián a, wǒ hái xiǎng chī!	So sweet. I want more!	حُلْوَةٌ جِدًّا، أُرِيدُ الْمَزِيدَ!	Ḥulwatun jiddan, urīdu al-mazīd!	verified	claude-blind,claude-review	
h3p328	你有没有一条新裙子？	Nǐ yǒu méi yǒu yì tiáo xīn qún zi?	Do you have a new skirt?	هَلْ عِنْدَكَ تَنُّورَةٌ جَدِيدَةٌ؟	Hal ʿindaka tannūratun jadīda?	verified	claude-blind,claude-review	
h3p329	有一条小鱼在水里游。	Yǒu yì tiáo xiǎo yú zài shuǐ lǐ yóu.	There is a little fish swimming in the water.	سَمَكَةٌ صَغِيرَةٌ تَسْبَحُ فِي الْمَاءِ.	Samakatun ṣaghīratun tasbaḥu fī al-māʾ.	verified	claude-blind,claude-review	
h3p330	你的同事对你好吗？	Nǐ de tóng shì duì nǐ hǎo ma?	Are your colleagues good to you?	هَلْ زُمَلَاؤُكَ فِي الْعَمَلِ طَيِّبُونَ مَعَكَ؟	Hal zumalāʾuka fī al-ʿamali ṭayyibūna maʿak?	verified	claude-blind,claude-review	
h3p331	你同事今天来了吗？	Nǐ tóng shì jīn tiān lái le ma?	Did your colleague come in today?	هَلْ جَاءَ زَمِيلُكَ الْيَوْمَ؟	Hal jāʾa zamīluka al-yawm?	verified	claude-blind,claude-review	
h3p332	我同意你说的。	Wǒ tóng yì nǐ shuō de.	I agree with what you said.	أُوَافِقُكَ عَلَى مَا قُلْتَ.	Uwāfiquka ʿalā mā qult.	verified	claude-blind,claude-review	
h3p333	你同意我出去玩吗？	Nǐ tóng yì wǒ chū qù wán ma?	Do you agree to let me go out and play?	هَلْ تُوَافِقُ عَلَى أَنْ أَخْرُجَ لِأَلْعَبَ؟	Hal tuwāfiqu ʿalā an akhruja liʾalʿab?	verified	claude-blind,claude-review	
h3p334	你的头发好长啊！	Nǐ de tóu fa hǎo cháng a!	Your hair is so long!	مَا أَطْوَلَ شَعْرَكَ!	Mā aṭwala shaʿrak!	verified	claude-blind,claude-review	
h3p335	我的头发是绿色的，好看吗？	Wǒ de tóu fa shì lǜ sè de, hǎo kàn ma?	My hair is green. Is it nice?	شَعْرِي أَخْضَرُ، هَلْ هُوَ جَمِيلٌ؟	Shaʿrī akhḍar, hal huwa jamīl?	verified	claude-blind,claude-review	
h3p336	外面突然黑了。	Wài mian tū rán hēi le.	It suddenly got dark outside.	أَظْلَمَ الْجَوُّ فِي الْخَارِجِ فَجْأَةً.	Aẓlama al-jawwu fī al-khāriji fajʾa.	verified	claude-blind,claude-review	
h3p337	我突然想睡觉了。	Wǒ tū rán xiǎng shuì jiào le.	I suddenly feel like sleeping.	شَعَرْتُ بِالنُّعَاسِ فَجْأَةً.	Shaʿartu bi-n-nuʿāsi fajʾa.	verified	claude-blind,claude-review	
h3p338	突然有人拿起了我！	Tū rán yǒu rén ná qǐ le wǒ!	Suddenly somebody picked me up!	فَجْأَةً رَفَعَنِي أَحَدٌ!	Fajʾatan rafaʿanī aḥad!	verified	claude-blind,claude-review	
h3p339	你要去图书馆吗？	Nǐ yào qù tú shū guǎn ma?	Are you going to the library?	هَلْ سَتَذْهَبُ إِلَى الْمَكْتَبَةِ؟	Hal satadhhabu ilā al-maktaba?	verified	claude-blind,claude-review	
h3p340	图书馆里很安静。	Tú shū guǎn lǐ hěn ān jìng.	It's very quiet in the library.	الْمَكْتَبَةُ هَادِئَةٌ جِدًّا.	Al-maktabatu hādiʾatun jiddan.	verified	claude-blind,claude-review	
h3p341	我的腿好累。	Wǒ de tuǐ hǎo lèi.	My legs are so tired.	سَاقَايَ مُتْعَبَتَانِ جِدًّا.	Sāqāya mutʿabatāni jiddan.	verified	claude-blind,claude-review	
h3p342	我的腿太短了，跑不快。	Wǒ de tuǐ tài duǎn le, pǎo bú kuài.	My legs are too short. I can't run fast.	سَاقَايَ قَصِيرَتَانِ جِدًّا، لَا أَسْتَطِيعُ أَنْ أَرْكُضَ بِسُرْعَةٍ.	Sāqāya qaṣīratāni jiddan, lā astaṭīʿu an arkuḍa bisurʿa.	verified	claude-blind,claude-review	
h3p343	你完成作业了吗？	Nǐ wán chéng zuò yè le ma?	Did you finish your homework?	هَلْ أَنْهَيْتَ وَاجِبَكَ؟	Hal anhayta wājibak?	verified	claude-blind,claude-review	
h3p344	我完成了今天的练习！	Wǒ wán chéng le jīn tiān de liàn xí!	I finished today's practice!	أَنْهَيْتُ تَمْرِينَ الْيَوْمِ!	Anhaytu tamrīna al-yawm!	verified	claude-blind,claude-review	
h3p345	我要一碗热的面条。	Wǒ yào yì wǎn rè de miàn tiáo.	I'd like a bowl of hot noodles.	أُرِيدُ صَحْنًا سَاخِنًا مِنَ النُّودِلْزِ.	Urīdu ṣaḥnan sākhinan mina an-nūdilz.	verified	claude-blind,claude-review	
h3p346	这碗饭真好吃！	Zhè wǎn fàn zhēn hǎo chī!	This bowl of rice is so tasty!	هٰذَا الْأُرْزُ لَذِيذٌ جِدًّا!	Hādhā al-ʾurzu ladhīdhun jiddan!	verified	claude-blind,claude-review	
h3p348	我等了你一万年！	Wǒ děng le nǐ yí wàn nián!	I've waited ten thousand years for you!	اِنْتَظَرْتُكَ عَشَرَةَ آلَافِ سَنَةٍ!	Intaẓartuka ʿasharata ālāfi sana!	verified	claude-blind,claude-review	
h3p349	我的裙子是绿色的，你喜欢吗？	Wǒ de qún zi shì lǜ sè de, nǐ xǐ huan ma?	My skirt is green. Do you like it?	تَنُّورَتِي خَضْرَاءُ، هَلْ تُعْجِبُكَ؟	Tannūratī khaḍrāʾ, hal tuʿjibuk?	verified	claude-blind,claude-review	
h3p350	我又忘记你的名字了，对不起。	Wǒ yòu wàng jì nǐ de míng zi le, duì bu qǐ.	I forgot your name again, sorry.	نَسِيتُ اِسْمَكَ مَرَّةً أُخْرَى، آسِفٌ.	Nasītu ismaka marratan ukhrā, āsif.	verified	claude-blind,claude-review	
h3p351	别忘记给我吃的。	Bié wàng jì gěi wǒ chī de.	Don't forget to give me something to eat!	لَا تَنْسَ أَنْ تُعْطِيَنِي شَيْئًا آكُلُهُ!	Lā tansa an tuʿṭiyanī shayʾan ākuluh!	verified	claude-blind,claude-review	
h3p352	为了你，我什么都愿意做。	Wèi le nǐ, wǒ shén me dōu yuàn yì zuò.	I'd do anything for you.	مِنْ أَجْلِكَ، أَنَا مُسْتَعِدٌّ لِفِعْلِ أَيِّ شَيْءٍ.	Min ajlik, anā mustaʿiddun lifiʿli ayyi shayʾ.	verified	claude-blind,claude-review	
h3p353	今天有三位客人来看我。	Jīn tiān yǒu sān wèi kè rén lái kàn wǒ.	Three guests came to see me today.	جَاءَ ثَلَاثَةُ ضُيُوفٍ لِزِيَارَتِي الْيَوْمَ.	Jāʾa thalāthatu ḍuyūfin liziyāratī al-yawm.	verified	claude-blind,claude-review	
h3p354	我喜欢别的地方的文化。	Wǒ xǐ huan bié de dì fang de wén huà.	I like the culture of other places.	أُحِبُّ ثَقَافَةَ الْأَمَاكِنِ الْأُخْرَى.	Uḥibbu thaqāfata al-ʾamākini al-ʾukhrā.	verified	claude-blind,claude-review	
h3p355	太阳从东边起来，从西边下去。	Tài yáng cóng dōng biān qǐ lái, cóng xī biān xià qù.	The sun comes up in the east and goes down in the west.	تَطْلُعُ الشَّمْسُ مِنَ الشَّرْقِ وَتَغِيبُ فِي الْغَرْبِ.	Taṭluʿu ash-shamsu mina ash-sharqi wataghību fī al-gharb.	verified	claude-blind,claude-review	
h3p356	我已经习惯一个人在这里了。	Wǒ yǐ jīng xí guàn yí gè rén zài zhè lǐ le.	I'm used to being here by myself now.	اِعْتَدْتُ الْآنَ أَنْ أَكُونَ هُنَا وَحْدِي.	Iʿtadtu al-ʾāna an akūna hunā waḥdī.	verified	claude-blind,claude-review	
h3p357	早起是个好习惯。	Zǎo qǐ shì gè hǎo xí guàn.	Getting up early is a good habit.	الِاسْتِيقَاظُ مُبَكِّرًا عَادَةٌ جَيِّدَةٌ.	Al-istīqāẓu mubakkiran ʿādatun jayyida.	verified	claude-blind,claude-review	
h3p358	洗手间在哪里？我想去。	Xǐ shǒu jiān zài nǎ lǐ? Wǒ xiǎng qù.	Where's the restroom? I want to go.	أَيْنَ دَوْرَةُ الْمِيَاهِ؟ أُرِيدُ أَنْ أَذْهَبَ.	Ayna dawratu al-miyāh? Urīdu an adhhab.	verified	claude-blind,claude-review	
h3p359	你什么时候洗澡？我也想洗。	Nǐ shén me shí hou xǐ zǎo? Wǒ yě xiǎng xǐ.	When do you take a bath? I want one too.	مَتَى تَسْتَحِمُّ؟ أُرِيدُ أَنْ أَسْتَحِمَّ أَنَا أَيْضًا.	Matā tastaḥimm? Urīdu an astaḥimma anā ayḍan.	verified	claude-blind,claude-review	
h3p360	夏天到了，我想去游泳。	Xià tiān dào le, wǒ xiǎng qù yóu yǒng.	Summer is here, and I want to go swimming.	جَاءَ الصَّيْفُ، أُرِيدُ أَنْ أَذْهَبَ لِلسِّبَاحَةِ.	Jāʾa aṣ-ṣayf, urīdu an adhhaba li-s-sibāḥa.	verified	claude-blind,claude-review	
h3p361	你先吃，我等一会儿。	Nǐ xiān chī, wǒ děng yí huìr.	You eat first, and I'll wait a bit.	كُلْ أَنْتَ أَوَّلًا، وَأَنَا سَأَنْتَظِرُ قَلِيلًا.	Kul anta awwalan, waʾanā saʾantaẓiru qalīlan.	verified	claude-blind,claude-review	
h3p362	我相信你会回来的。	Wǒ xiāng xìn nǐ huì huí lái de.	I believe you'll come back.	أَنَا أُصَدِّقُ أَنَّكَ سَتَعُودُ.	Anā uṣaddiqu annaka sataʿūd.	verified	claude-blind,claude-review	
h3p363	我最爱吃的是香蕉。	Wǒ zuì ài chī de shì xiāng jiāo.	What I love to eat most is bananas.	أَكْثَرُ مَا أُحِبُّ أَكْلَهُ هُوَ الْمَوْزُ.	Aktharu mā uḥibbu aklahu huwa al-mawz.	verified	claude-blind,claude-review	
h3p364	你为什么一直向我笑？	Nǐ wèi shén me yì zhí xiàng wǒ xiào?	Why do you keep smiling at me?	لِمَاذَا تَبْتَسِمُ لِي دَائِمًا؟	Limādhā tabtasimu lī dāʾiman?	verified	claude-blind,claude-review	
h3p365	我像一条小小的鱼。	Wǒ xiàng yì tiáo xiǎo xiǎo de yú.	I look like a tiny fish.	أَبْدُو كَسَمَكَةٍ صَغِيرَةٍ جِدًّا.	Abdū kasamakatin ṣaghīratin jiddan.	verified	claude-blind,claude-review	
h3p366	路上小心，早点回来。	Lù shang xiǎo xīn, zǎo diǎn huí lái.	Be careful on the road, and come back early.	اِنْتَبِهْ فِي الطَّرِيقِ، وَعُدْ مُبَكِّرًا.	Intabih fī aṭ-ṭarīq, waʿud mubakkiran.	verified	claude-blind,claude-review	
h3p367	你们的校长今天来了吗？	Nǐ men de xiào zhǎng jīn tiān lái le ma?	Did your principal come today?	هَلْ جَاءَ مُدِيرُ مَدْرَسَتِكُمُ الْيَوْمَ؟	Hal jāʾa mudīru madrasatikumu al-yawm?	verified	claude-blind,claude-review	
h3p368	今天的新闻你看了吗？	Jīn tiān de xīn wén nǐ kàn le ma?	Did you see today's news?	هَلْ شَاهَدْتَ أَخْبَارَ الْيَوْمِ؟	Hal shāhadta akhbāra al-yawm?	verified	claude-blind,claude-review	
h3p369	这个苹果很新鲜，快来吃。	Zhè ge píng guǒ hěn xīn xiān, kuài lái chī.	This apple is really fresh, come and eat.	هٰذِهِ التُّفَّاحَةُ طَازَجَةٌ جِدًّا، تَعَالَ وَكُلْ.	Hādhihi at-tuffāḥatu ṭāzajatun jiddan, taʿāla wakul.	verified	claude-blind,claude-review	
h3p370	你有新的信吗？我在等。	Nǐ yǒu xīn de xìn ma? Wǒ zài děng.	Do you have a new letter? I'm waiting.	هَلْ عِنْدَكَ رِسَالَةٌ جَدِيدَةٌ؟ أَنَا أَنْتَظِرُ.	Hal ʿindaka risālatun jadīda? Anā antaẓir.	verified	claude-blind,claude-review	
h3p371	你的行李箱好大啊。	Nǐ de xíng li xiāng hǎo dà a.	Your suitcase is so big.	حَقِيبَةُ سَفَرِكَ كَبِيرَةٌ جِدًّا.	Ḥaqībatu safarika kabīratun jiddan.	verified	claude-blind,claude-review	
h3p372	我想变成一只大熊猫。	Wǒ xiǎng biàn chéng yì zhī dà xióng māo.	I want to turn into a giant panda.	أُرِيدُ أَنْ أَصِيرَ دُبَّ بَانْدَا.	Urīdu an aṣīra dubba bandā.	verified	claude-blind,claude-review	
h3p373	我需要你在我旁边。	Wǒ xū yào nǐ zài wǒ páng biān.	I need you next to me.	أَحْتَاجُ إِلَى وُجُودِكَ بِجَانِبِي.	Aḥtāju ilā wujūdika bijānibī.	verified	claude-blind,claude-review	
h3p374	你想选择哪一个？	Nǐ xiǎng xuǎn zé nǎ yí gè?	Which one do you want to choose?	أَيَّ وَاحِدٍ تُرِيدُ أَنْ تَخْتَارَ؟	Ayya wāḥidin turīdu an takhtār?	verified	claude-blind,claude-review	
h3p375	我有一个小小的要求：别走。	Wǒ yǒu yí gè xiǎo xiǎo de yāo qiú: bié zǒu.	I have one small request: don't go.	عِنْدِي طَلَبٌ صَغِيرٌ: لَا تَذْهَبْ.	ʿIndī ṭalabun ṣaghīr: lā tadhhab.	verified	claude-blind,claude-review	
h3p376	我爷爷也喜欢听音乐。	Wǒ yé ye yě xǐ huan tīng yīn yuè.	My grandpa likes listening to music too.	جَدِّي يُحِبُّ الِاسْتِمَاعَ إِلَى الْمُوسِيقَى أَيْضًا.	Jaddī yuḥibbu al-istimāʿa ilā al-mūsīqā ayḍan.	verified	claude-blind,claude-review	
h3p377	明天一定是个好天气。	Míng tiān yí dìng shì gè hǎo tiān qì.	Tomorrow will surely be nice weather.	سَيَكُونُ الْجَوُّ جَمِيلًا غَدًا بِلَا شَكٍّ.	Sayakūnu al-jawwu jamīlan ghadan bilā shakk.	verified	claude-blind,claude-review	
h3p378	今天一共有五个人来看我。	Jīn tiān yí gòng yǒu wǔ gè rén lái kàn wǒ.	Altogether five people came to see me today.	جَاءَ خَمْسَةُ أَشْخَاصٍ لِزِيَارَتِي الْيَوْمَ فِي الْمَجْمُوعِ.	Jāʾa khamsatu ashkhāṣin liziyāratī al-yawma fī al-majmūʿ.	verified	claude-blind,claude-review	
h3p379	我睡一会儿，别叫我。	Wǒ shuì yí huìr, bié jiào wǒ.	I'll sleep for a bit, don't wake me.	سَأَنَامُ قَلِيلًا، لَا تُوقِظْنِي.	Saʾanāmu qalīlan, lā tūqiẓnī.	verified	claude-blind,claude-review	
h3p380	你和我一样喜欢吃蛋糕。	Nǐ hé wǒ yí yàng xǐ huan chī dàn gāo.	You like cake just like I do.	تُحِبُّ الْكَعْكَ مِثْلِي تَمَامًا.	Tuḥibbu al-kaʿka mithlī tamāman.	verified	claude-blind,claude-review	
h3p381	我一直在等你回家。	Wǒ yì zhí zài děng nǐ huí jiā.	I've been waiting for you to come home all along.	مَا زِلْتُ أَنْتَظِرُ عَوْدَتَكَ إِلَى الْبَيْتِ.	Mā ziltu antaẓiru ʿawdataka ilā al-bayt.	verified	claude-blind,claude-review	
h3p382	以前我住在水里。	Yǐ qián wǒ zhù zài shuǐ lǐ.	I used to live in the water.	كُنْتُ أَسْكُنُ فِي الْمَاءِ مِنْ قَبْلُ.	Kuntu askunu fī al-māʾi min qabl.	verified	claude-blind,claude-review	
h3p383	我一般晚上不睡觉。	Wǒ yì bān wǎn shang bú shuì jiào.	I generally don't sleep at night.	عَادَةً لَا أَنَامُ فِي اللَّيْلِ.	ʿĀdatan lā anāmu fī al-layl.	verified	claude-blind,claude-review	
h3p384	这个音乐真好听。	Zhè ge yīn yuè zhēn hǎo tīng.	This music sounds really nice.	هٰذِهِ الْمُوسِيقَى جَمِيلَةٌ جِدًّا.	Hādhihi al-mūsīqā jamīlatun jiddan.	verified	claude-blind,claude-review	
h3p385	你去银行做什么？	Nǐ qù yín háng zuò shén me?	What are you going to the bank for?	مَاذَا سَتَفْعَلُ فِي الْمَصْرِفِ؟	Mādhā satafʿalu fī al-maṣrif?	verified	claude-blind,claude-review	
h3p386	我想喝一杯冷的饮料。	Wǒ xiǎng hē yì bēi lěng de yǐn liào.	I want a cold drink.	أُرِيدُ أَنْ أَشْرَبَ مَشْرُوبًا بَارِدًا.	Urīdu an ashraba mashrūban bāridan.	verified	claude-blind,claude-review	
h3p387	你应该早点睡觉。	Nǐ yīng gāi zǎo diǎn shuì jiào.	You should go to bed earlier.	يَنْبَغِي أَنْ تَنَامَ أَبْكَرَ.	Yanbaghī an tanāma abkar.	verified	claude-blind,claude-review	
h3p388	天气会影响我的心情。	Tiān qì huì yǐng xiǎng wǒ de xīn qíng.	The weather affects my mood.	الطَّقْسُ يُؤَثِّرُ فِي مِزَاجِي.	Aṭ-ṭaqsu yuʾaththiru fī mizājī.	verified	claude-blind,claude-review	
h3p389	我可以用一下你的笔吗？	Wǒ kě yǐ yòng yí xià nǐ de bǐ ma?	Can I use your pen for a moment?	هَلْ يُمْكِنُنِي أَنْ أَسْتَخْدِمَ قَلَمَكَ لَحْظَةً؟	Hal yumkinunī an astakhdima qalamaka laḥẓa?	verified	claude-blind,claude-review	
h3p390	我喜欢这个游戏，再玩一次。	Wǒ xǐ huan zhè ge yóu xì, zài wán yí cì.	I like this game, let's play once more.	تُعْجِبُنِي هٰذِهِ اللُّعْبَةُ، لِنَلْعَبْ مَرَّةً أُخْرَى.	Tuʿjibunī hādhihi al-luʿba, linalʿab marratan ukhrā.	verified	claude-blind,claude-review	
